Algorithm,Fitness,Num_Tasks,num_VMs,Alpha,Beta,Lam,MakeSpan,load_balance,utilization

BA,158.06776999010356,30,6,0.5,0.3,0.2
AO,151.41943581746813,30,6,0.5,0.3,0.2
ARO,129.9840608060272,30,6,0.5,0.3,0.2
ABC,127.97576261237239,30,6,0.5,0.3,0.2
AGTO,127.04506745501786,30,6,0.5,0.3,0.2
ACOR,142.06831531694485,30,6,0.5,0.3,0.2
COA,149.1861012969472,30,6,0.5,0.3,0.2
CSA,145.19974756715885,30,6,0.5,0.3,0.2
BSA,149.4525425533588,30,6,0.5,0.3,0.2
BES,131.31849113329324,30,6,0.5,0.3,0.2
ESOA,123.99325365541065,30,6,0.5,0.3,0.2
CoatiOA,140.55629928100785,30,6,0.5,0.3,0.2
BeesA,121.00505428948968,30,6,0.5,0.3,0.2
FOX,130.8431476849933,30,6,0.5,0.3,0.2
FFO,137.99700125256692,30,6,0.5,0.3,0.2
GJO,158.05136516688373,30,6,0.5,0.3,0.2
FA,128.0623020575038,30,6,0.5,0.3,0.2
GOA,134.8794551966694,30,6,0.5,0.3,0.2
GWO,129.70440833685396,30,6,0.5,0.3,0.2
DO,139.34455912723422,30,6,0.5,0.3,0.2
HBA,134.65168642386092,30,6,0.5,0.3,0.2
HGS,139.3913352953726,30,6,0.5,0.3,0.2
GTO,153.33807288329544,30,6,0.5,0.3,0.2
JA,131.0856300227395,30,6,0.5,0.3,0.2
MFO,128.562299661726,30,6,0.5,0.3,0.2
MPA,127.402552423727,30,6,0.5,0.3,0.2
MSA,127.1435479019016,30,6,0.5,0.3,0.2
HHO,137.70049097034325,30,6,0.5,0.3,0.2
MRFO,140.2644161724839,30,6,0.5,0.3,0.2
MGO,141.4308876639737,30,6,0.5,0.3,0.2
OOA,145.37352111602544,30,6,0.5,0.3,0.2
NMRA,127.01059011768383,30,6,0.5,0.3,0.2
PFA,144.82560148178842,30,6,0.5,0.3,0.2
POA,126.81731081624515,30,6,0.5,0.3,0.2
PSO,136.88960491665802,30,6,0.5,0.3,0.2
SCSO,142.8196237046668,30,6,0.5,0.3,0.2
BFO,136.3895322130804,30,6,0.5,0.3,0.2
SLO,133.39960462492766,30,6,0.5,0.3,0.2
MGO,124.37231638418079,30,6,0.5,0.3,0.2
ALO,128.4723163841808,30,6,0.5,0.3,0.2
SRSR,128.08229646378302,30,6,0.5,0.3,0.2
SSO,131.01528836248542,30,6,0.5,0.3,0.2
SSA,139.11295855448793,30,6,0.5,0.3,0.2
SSpiderA,172.15300723671953,30,6,0.5,0.3,0.2
SHO,133.58480339040375,30,6,0.5,0.3,0.2
CSO,128.51820031557057,30,6,0.5,0.3,0.2
STO,137.03975009899764,30,6,0.5,0.3,0.2
SFO,132.53033800377887,30,6,0.5,0.3,0.2
SeaHO,164.08851423348003,30,6,0.5,0.3,0.2
ServalOA,141.46143824404072,30,6,0.5,0.3,0.2
TDO,130.83575015859694,30,6,0.5,0.3,0.2
WOA,137.04121968370274,30,6,0.5,0.3,0.2
WaOA,130.8985416781226,30,6,0.5,0.3,0.2
TSO,135.46516831327082,30,6,0.5,0.3,0.2
HybridDragonflyPSO,150.00453259851685,30,6,0.5,0.3,0.2
